ID;LATITUDE;LONGITUDE;SIZE;MonthPrice;PricePerSquareMeters
91073874;39.4801375;-0.3834902;125.0;1300.0;10.0
91073836;39.4852671;-0.3903342;52.0;595.0;11.0
91073812;39.4741089;-0.4010316;80.0;750.0;9.0
91073806;39.469197;-0.3724067;52.0;710.0;14.0
91073764;39.4655597;-0.3661165;80.0;900.0;11.0
91073669;39.4728891;-0.3361358;84.0;800.0;10.0
91073547;39.4746419;-0.3950035;67.0;650.0;10.0
91073524;39.4709486;-0.3879221;115.0;950.0;8.0
91073537;39.470203;-0.4002067;80.0;600.0;8.0
91073520;39.4693748;-0.3784314;77.0;800.0;10.0
91073404;39.471679;-0.3837193;56.0;750.0;13.0
91073376;39.4723041;-0.3822458;75.0;850.0;11.0
91073359;39.459923;-0.3627732;77.0;600.0;8.0
91073282;39.48896;-0.3761295;109.0;900.0;8.0
91073190;39.4689928;-0.377784;136.0;1300.0;10.0
91073138;39.4735882;-0.3845838;96.0;800.0;8.0
91073046;39.4837771;-0.3595167;65.0;700.0;11.0
91072922;39.4533051;-0.3624517;95.0;820.0;9.0
91072868;39.4762233;-0.3619675;93.0;900.0;10.0
39542197;39.4702996;-0.3750399;85.0;990.0;12.0
85878272;39.4786757;-0.3648334;77.0;800.0;10.0
86290312;39.4781564;-0.3642679;85.0;1100.0;13.0
91072645;39.4689206;-0.3746835;60.0;900.0;15.0
91072558;39.4731259;-0.3714976;133.0;2200.0;17.0
89384268;39.4802524;-0.3595447;150.0;850.0;6.0
91072042;39.4875102;-0.3967619;90.0;675.0;8.0
90785731;39.4729886;-0.372764;70.0;900.0;13.0
91071869;39.4701498;-0.3771094;145.0;1400.0;10.0
91071864;39.4631429;-0.3738209;108.0;750.0;7.0
91071673;39.4746572;-0.3593152;105.0;750.0;7.0
91071426;39.4602759;-0.3718873;70.0;700.0;10.0
91071327;39.4683486;-0.3880221;105.0;950.0;9.0
90248324;39.4748516;-0.3847838;60.0;650.0;11.0
91071212;39.4606829;-0.388631;75.0;650.0;9.0
91071043;39.4720971;-0.3537835;75.0;750.0;10.0
91070714;39.484111;-0.4029543;100.0;700.0;7.0
91069995;39.4716518;-0.3785692;80.0;900.0;11.0
91069729;39.4644214;-0.3679927;110.0;1200.0;11.0
85095160;39.458258;-0.3778849;95.0;650.0;7.0
91069173;39.4840331;-0.3905695;180.0;1200.0;7.0
91069158;39.474141;-0.3805317;51.0;650.0;13.0
91069080;39.4749098;-0.3473047;110.0;1100.0;10.0
91069070;39.4756747;-0.3887636;156.0;1200.0;8.0
91069000;39.4883237;-0.3780902;95.0;650.0;7.0
91068983;39.4693279;-0.3482338;90.0;695.0;8.0
82786438;39.4619288;-0.3818026;126.0;999.0;8.0
83898536;39.4914628;-0.3990874;75.0;799.0;11.0
84299255;39.4609609;-0.3630225;120.0;750.0;6.0
84299878;39.4719895;-0.3717052;110.0;899.0;8.0
87324022;39.4787118;-0.3820635;115.0;899.0;8.0
87916656;39.4779548;-0.3812176;60.0;650.0;11.0
90865280;39.4757228;-0.3705452;120.0;899.0;7.0
90945706;39.4611628;-0.3987886;60.0;650.0;11.0
90991146;39.4561361;-0.3770851;100.0;800.0;8.0
90999333;39.4910798;-0.3917219;80.0;699.0;9.0
91039426;39.4544512;-0.3644276;103.0;820.0;8.0
90956206;39.4906891;-0.3885151;60.0;499.0;8.0
91068780;39.4678494;-0.3754907;82.0;850.0;10.0
91068645;39.4740538;-0.3505421;120.0;1100.0;9.0
91068617;39.4785889;-0.3777251;55.0;750.0;14.0
90971625;39.4721981;-0.3862542;98.0;850.0;9.0
91068181;39.4670831;-0.3804617;60.0;600.0;10.0
91068190;39.4755065;-0.3573971;119.0;1200.0;10.0
91068169;39.4658914;-0.3845541;100.0;725.0;7.0
91068105;39.4661061;-0.3683319;147.0;1300.0;9.0
91068094;39.4646038;-0.3479978;80.0;550.0;7.0
91068083;39.4651859;-0.3896104;74.0;700.0;9.0
91067875;39.4683222;-0.3739746;180.0;1800.0;10.0
91067877;39.4862512;-0.3961694;146.0;1000.0;7.0
91067844;39.4690696;-0.3751736;52.0;950.0;18.0
91067835;39.4661676;-0.3376026;65.0;600.0;9.0
91067816;39.4720231;-0.3704349;70.0;750.0;11.0
91067813;39.4577095;-0.3685344;103.0;990.0;10.0
91067747;39.4616911;-0.3723508;80.0;820.0;10.0
91067740;39.4672641;-0.3883606;140.0;850.0;6.0
91067702;39.4695971;-0.3764422;71.0;900.0;13.0
91067691;39.4730971;-0.3775422;50.0;650.0;13.0
91067650;39.4625917;-0.3406035;80.0;1000.0;13.0
91067633;39.4788333;-0.3900078;120.0;1100.0;9.0
91067638;39.4630821;-0.3736792;240.0;1500.0;6.0
91067629;39.4734523;-0.3707932;88.0;1200.0;14.0
91067564;39.454332;-0.3738303;91.0;890.0;10.0
91067549;39.4613237;-0.3853796;81.0;630.0;8.0
91067521;39.4784965;-0.3558818;112.0;900.0;8.0
91067415;39.4724011;-0.3894446;70.0;550.0;8.0
91067333;39.4647889;-0.3266949;75.0;620.0;8.0
91067258;39.4542835;-0.3771882;94.0;980.0;10.0
91067122;39.4719817;-0.3816364;75.0;700.0;9.0
91067082;39.4904542;-0.3992918;80.0;650.0;8.0
91067024;39.4766172;-0.3247236;80.0;600.0;8.0
91067023;39.45665;-0.3552074;67.0;700.0;10.0
91066981;39.4761017;-0.3521681;95.0;1000.0;11.0
91066925;39.471997;-0.3726067;60.0;800.0;13.0
91066908;39.4908891;-0.3607602;138.0;1100.0;8.0
91066861;39.4511219;-0.3912132;90.0;500.0;6.0
91066816;39.4722254;-0.3557442;107.0;900.0;8.0
91066772;39.490727;-0.3997691;54.0;700.0;13.0
91066612;39.4398068;-0.3892157;102.0;750.0;7.0
91066605;39.4859603;-0.3785458;59.0;675.0;11.0
81239700;39.4579048;-0.3675586;114.0;700.0;6.0
91066328;39.4753121;-0.3524688;90.0;719.0;8.0
91066254;39.4671526;-0.3711155;160.0;1600.0;10.0
91066231;39.4777869;-0.3777452;118.0;1350.0;11.0
81435148;39.4866575;-0.389854;61.0;550.0;9.0
91066201;39.4553595;-0.3556528;110.0;1495.0;14.0
91066146;39.4444072;-0.3921772;82.0;650.0;8.0
91065940;39.4727498;-0.3772094;150.0;1430.0;10.0
91065938;39.4716194;-0.3353615;76.0;675.0;9.0
91065934;39.4616818;-0.356189;90.0;1250.0;14.0
91065856;39.4601255;-0.3751964;85.0;750.0;9.0
91065775;39.4712321;-0.3781936;44.0;695.0;16.0
86599663;39.4616527;-0.3514465;131.0;1900.0;15.0
91065737;39.4740763;-0.3460149;90.0;749.0;8.0
91065657;39.467933;-0.3833394;50.0;800.0;16.0
91065628;39.4665534;-0.3470974;70.0;650.0;9.0
90616264;39.4660685;-0.3693112;151.0;1300.0;9.0
91065262;39.4707723;-0.3395997;139.0;999.0;7.0
91065202;39.4658914;-0.3851541;110.0;725.0;7.0
37159045;39.4639185;-0.3710449;70.0;850.0;12.0
91065066;39.468371;-0.3560842;140.0;890.0;6.0
91065065;39.4680921;-0.3678951;208.0;1750.0;8.0
91065040;39.4705086;-0.3766408;55.0;780.0;14.0
91065037;39.4727098;-0.3523014;110.0;889.0;8.0
91064942;39.4872599;-0.3920826;98.0;600.0;6.0
91064940;39.4600527;-0.3523465;150.0;1350.0;9.0
29433933;39.4591674;-0.334332;99.0;699.0;7.0
91064721;39.4702454;-0.3578952;135.0;999.0;7.0
91064708;39.4577913;-0.3680213;55.0;650.0;12.0
91064660;39.4633994;-0.3759815;200.0;1200.0;6.0
91064528;39.4537878;-0.3520714;90.0;989.0;11.0
91064399;39.469497;-0.3743067;55.0;630.0;11.0
91064265;39.4634282;-0.3734344;50.0;900.0;18.0
91064187;39.4599674;-0.3759402;128.0;800.0;6.0
91064137;39.4607911;-0.3740508;70.0;750.0;11.0
91064136;39.4942572;-0.3962527;90.0;720.0;8.0
91064104;39.468597;-0.3720067;65.0;700.0;11.0
91064085;39.4460331;-0.3887929;115.0;950.0;8.0
86603962;39.4600112;-0.3371955;51.0;530.0;10.0
90108761;39.4531529;-0.3874569;60.0;595.0;10.0
90471504;39.4514081;-0.3320123;69.0;595.0;9.0
91063903;39.4773361;-0.3613424;70.0;600.0;9.0
91063854;39.4622861;-0.3772973;80.0;650.0;8.0
91063848;39.478728;-0.3516912;73.0;650.0;9.0
91063799;39.4596476;-0.3747178;128.0;1100.0;9.0
91063743;39.4724154;-0.384528;87.0;850.0;10.0
91063638;39.470897;-0.3748067;40.0;620.0;16.0
89707675;39.4761594;-0.37651;170.0;2200.0;13.0
90473258;39.4738742;-0.3789352;112.0;1100.0;10.0
91063627;39.4734299;-0.3755875;50.0;750.0;15.0
90968342;39.4774913;-0.3774261;110.0;1200.0;11.0
40353517;39.4941307;-0.374247;120.0;700.0;6.0
91063451;39.4758098;-0.3495047;120.0;1100.0;9.0
91063449;39.4865556;-0.3796299;108.0;750.0;7.0
91063395;39.4718117;-0.3740208;44.0;710.0;16.0
91063441;39.4876237;-0.3800902;88.0;650.0;7.0
91063440;39.4837175;-0.36247;120.0;500.0;4.0
90385108;39.4733372;-0.3980014;90.0;660.0;7.0
90773323;39.4703293;-0.3474495;85.0;690.0;8.0
90930898;39.4588167;-0.3888862;95.0;750.0;8.0
84643289;39.4656218;-0.3761313;110.0;850.0;8.0
91012857;39.4725107;-0.3546806;54.0;550.0;10.0
91063407;39.4596601;-0.37364;110.0;1000.0;9.0
91063226;39.4656169;-0.3832574;160.0;950.0;6.0
91063176;39.4680894;-0.374578;150.0;1200.0;8.0
89307733;39.4719404;-0.3863289;55.0;550.0;10.0
90764676;39.4718616;-0.3381596;90.0;700.0;8.0
90816825;39.4589995;-0.3883359;90.0;675.0;8.0
90836643;39.4766407;-0.359436;70.0;675.0;10.0
90875728;39.4793668;-0.3975761;116.0;790.0;7.0
90939473;39.4713121;-0.3648017;90.0;900.0;10.0
90956415;39.4834912;-0.3292548;65.0;690.0;11.0
90970385;39.4639128;-0.3567491;70.0;900.0;13.0
90981639;39.4899416;-0.3982011;90.0;890.0;10.0
91052673;39.4678249;-0.4022553;98.0;690.0;7.0
91061049;39.4695459;-0.3398117;98.0;900.0;9.0
88906531;39.4603762;-0.3699738;97.0;850.0;9.0
90920378;39.4605417;-0.3830085;129.0;850.0;7.0
90934805;39.4539836;-0.3615565;90.0;850.0;9.0
91061669;39.4860681;-0.3759665;71.0;750.0;11.0
91061633;39.4815544;-0.3797383;75.0;890.0;12.0
91061562;39.4694375;-0.3678508;170.0;1900.0;11.0
91061469;39.4629214;-0.3668927;135.0;1400.0;10.0
91060846;39.4652063;-0.3711395;160.0;1600.0;10.0
91059897;39.4685234;-0.375597;52.0;650.0;13.0
91059629;39.4634127;-0.3722812;90.0;750.0;8.0
91055809;39.4925477;-0.3678015;80.0;875.0;11.0
91055114;39.4656771;-0.3653665;85.0;850.0;10.0
91055090;39.4644532;-0.3645428;120.0;850.0;7.0
91054429;39.4667902;-0.3746931;135.0;1150.0;9.0
91054108;39.4712406;-0.3419173;94.0;900.0;10.0
91053745;39.4642263;-0.3659916;140.0;1100.0;8.0
91053343;39.4873691;-0.3683266;121.0;665.0;5.0
91053119;39.4890733;-0.365852;130.0;900.0;7.0
91052302;39.4578715;-0.3884727;71.0;650.0;9.0
91052047;39.4674004;-0.394008;103.0;775.0;8.0
91051978;39.4527053;-0.3920828;115.0;750.0;7.0
91051902;39.4597784;-0.4131737;100.0;799.0;8.0
91051288;39.4744386;-0.3762893;45.0;525.0;12.0
91050658;39.4723958;-0.389282;75.0;690.0;9.0
91050520;39.4724098;-0.3504047;136.0;1100.0;8.0
91045023;39.4789989;-0.32889;67.0;690.0;10.0
89439318;39.4556712;-0.343118;67.0;750.0;11.0
91043865;39.4568712;-0.344118;67.0;750.0;11.0
91042302;39.465357;-0.3328485;97.0;650.0;7.0
91041992;39.4559214;-0.3755224;120.0;800.0;7.0
91041712;39.485097;-0.3667075;80.0;800.0;10.0
91041233;39.4657694;-0.3485974;53.0;600.0;11.0
91041248;39.4663694;-0.3480974;53.0;600.0;11.0
91041247;39.482562;-0.385387;65.0;650.0;10.0
91041232;39.4853987;-0.3723177;100.0;700.0;7.0
91041128;39.4907236;-0.35895;82.0;750.0;9.0
91041036;39.477651;-0.3657634;216.0;1850.0;9.0
91040598;39.458113;-0.3733724;110.0;1000.0;9.0
91039636;39.44164;-0.3913037;85.0;630.0;7.0
91038978;39.46099;-0.3831608;80.0;600.0;8.0
90904108;39.4746088;-0.3792448;116.0;1200.0;10.0
91035943;39.4591659;-0.384511;140.0;850.0;6.0
91035873;39.4680645;-0.3650953;129.0;1500.0;12.0
91035327;39.4753098;-0.3496047;136.0;1100.0;8.0
89274325;39.4724117;-0.3737208;44.0;710.0;16.0
91035269;39.4693096;-0.36846;45.0;650.0;14.0
91035079;39.4863935;-0.3730708;60.0;700.0;12.0
91034875;39.4756098;-0.3481047;120.0;1100.0;9.0
91034460;39.4802027;-0.3552642;200.0;1500.0;8.0
91034127;39.4539051;-0.3631517;87.0;820.0;9.0
91033980;39.4503978;-0.3935245;83.0;750.0;9.0
91033949;39.4728072;-0.3784049;128.0;2200.0;17.0
91033576;39.4652471;-0.3889267;110.0;950.0;9.0
91033470;39.4831189;-0.3823436;100.0;700.0;7.0
28640744;39.4784945;-0.3786909;92.0;900.0;10.0
91033224;39.4546996;-0.3895783;73.0;650.0;9.0
91033049;39.4541112;-0.3854086;61.0;600.0;10.0
91033048;39.4741167;-0.3834109;100.0;800.0;8.0
91032925;39.4632782;-0.3705964;102.0;875.0;9.0
91032902;39.4772869;-0.3748452;118.0;1350.0;11.0
91032040;39.4707629;-0.3739452;80.0;1000.0;13.0
91031898;39.4819337;-0.3278054;66.0;850.0;13.0
91031889;39.45755;-0.3573074;86.0;950.0;11.0
91031513;39.460972;-0.3886027;78.0;675.0;9.0
91031483;39.47869;-0.37874;130.0;1350.0;10.0
91031460;39.4951589;-0.3594596;94.0;850.0;9.0
91031443;39.472787;-0.3549224;55.0;625.0;11.0
91031085;39.4708056;-0.3915291;110.0;865.0;8.0
91031059;39.4571302;-0.3741613;160.0;850.0;5.0
91030519;39.4773136;-0.3524078;150.0;1200.0;8.0
91030510;39.4751125;-0.3510539;150.0;1200.0;8.0
84030811;39.4743612;-0.3632167;225.0;2100.0;9.0
91049418;39.4616724;-0.3904747;94.0;700.0;7.0
89094543;39.4670805;-0.3525218;92.0;799.0;9.0
90987794;39.4678928;-0.378184;136.0;1300.0;10.0
90967237;39.4576399;-0.3701197;61.0;600.0;10.0
91010584;39.4592379;-0.3884999;97.0;590.0;6.0
90987394;39.4658914;-0.3867541;100.0;725.0;7.0
91034193;39.4838869;-0.3820389;100.0;750.0;8.0
91036784;39.470535;-0.3782066;45.0;490.0;11.0
90784534;39.4789193;-0.3571098;90.0;800.0;9.0
91015723;39.4609601;-0.37434;110.0;1000.0;9.0
89094271;39.4670805;-0.3525218;101.0;867.0;9.0
89094295;39.4670805;-0.3525218;100.0;820.0;8.0
89094320;39.4670805;-0.3525218;96.0;839.0;9.0
91075156;39.4848125;-0.3646011;80.0;750.0;9.0
90934538;39.4671452;-0.3426416;75.0;690.0;9.0
91022026;39.49478;-0.39297;50.0;600.0;12.0
90627345;39.4686267;-0.3721884;250.0;3000.0;12.0
86991088;39.4850979;-0.3650904;140.0;1600.0;11.0
39130231;39.4740058;-0.3767942;187.0;1650.0;9.0
90209356;39.4730723;-0.377601;249.0;1700.0;7.0
86669485;39.4730221;-0.353407;75.0;950.0;13.0
33781035;39.4692697;-0.3788101;140.0;900.0;6.0
40530694;39.4696279;-0.3806146;195.0;1300.0;7.0
86235983;39.4611697;-0.3871403;75.0;850.0;11.0
89665312;39.4697487;-0.3344821;85.0;1000.0;12.0
90182461;39.4443368;-0.3703352;119.0;950.0;8.0
87085461;39.4658031;-0.3695515;221.0;2500.0;11.0
563826;39.470846;-0.375144;81.0;900.0;11.0
90167272;39.4720414;-0.3787964;75.0;900.0;12.0
91004318;39.4641004;-0.3896226;116.0;750.0;6.0
90915057;39.4726259;-0.3722976;133.0;1990.0;15.0
90530617;39.4720414;-0.3787964;75.0;1100.0;15.0
90385701;39.4766248;-0.3809612;105.0;900.0;9.0
90988177;39.4607759;-0.3732873;66.0;750.0;11.0
90477215;39.4785028;-0.3660108;130.0;1300.0;10.0
90399210;39.4682755;-0.3699896;150.0;1400.0;9.0
34077474;39.4678621;-0.3710823;110.0;1200.0;11.0
31554601;39.4517988;-0.3848895;120.0;950.0;8.0
89732287;39.4639353;-0.3698026;50.0;860.0;17.0
88142339;39.4665772;-0.3734263;135.0;1248.0;9.0
87756736;39.4664611;-0.3631424;132.0;1350.0;10.0
86823457;39.468454;-0.3646171;250.0;1980.0;8.0
88060911;39.4676939;-0.3715609;160.0;1650.0;10.0
91032829;39.4642471;-0.3488442;80.0;820.0;10.0
89418347;39.4716185;-0.3714075;60.0;900.0;15.0
91022048;39.4619527;-0.3529465;122.0;1500.0;12.0
91004203;39.4755524;-0.3802447;110.0;1200.0;11.0
85740584;39.4890168;-0.3997658;152.0;1300.0;9.0
89974412;39.4677106;-0.3671253;153.0;1700.0;11.0
88932227;39.4692093;-0.3804308;150.0;1500.0;10.0
88521257;39.4747802;-0.3538024;115.0;850.0;7.0
88094529;39.4693465;-0.3647836;194.0;1900.0;10.0
88563523;39.4691358;-0.3722182;110.0;1000.0;9.0
82899502;39.467116;-0.3716955;164.0;1600.0;10.0
90473783;39.4594484;-0.3745457;107.0;1000.0;9.0
90909791;39.4622663;-0.3767469;84.0;950.0;11.0
91006808;39.4446192;-0.3771224;100.0;1000.0;10.0
90689666;39.4651783;-0.3292548;50.0;680.0;14.0
90689669;39.4643783;-0.3299548;60.0;830.0;14.0
27130735;39.4699207;-0.3739714;65.0;850.0;13.0
88502612;39.47257;-0.3448;100.0;1000.0;10.0
90757127;39.4669426;-0.3486812;90.0;700.0;8.0
91008706;39.4762376;-0.3747218;91.0;1000.0;11.0
28802476;39.4646667;-0.3697342;200.0;1700.0;9.0
39286479;39.4690453;-0.3672132;110.0;2500.0;23.0
33724726;39.4735097;-0.3798881;186.0;1100.0;6.0
90870044;39.4711738;-0.3815537;92.0;1000.0;11.0
86834812;39.4799268;-0.3275545;74.0;700.0;9.0
34275355;39.4490104;-0.3610995;120.0;1300.0;11.0
89418132;39.4751932;-0.3817778;56.0;850.0;15.0
89089383;39.4638911;-0.3748508;72.0;780.0;11.0
39771024;39.4389545;-0.387478;80.0;600.0;8.0
84298795;39.4865183;-0.3702561;110.0;700.0;6.0
33741479;39.4782804;-0.3289987;87.0;650.0;7.0
91032317;39.4760913;-0.3856972;100.0;1200.0;12.0
91006416;39.4637698;-0.3653608;140.0;1000.0;7.0
91000309;39.4597977;-0.3690889;60.0;800.0;13.0
90996413;39.4672315;-0.3773205;85.0;950.0;11.0
90974064;39.4611777;-0.3696237;50.0;1000.0;20.0
90659787;39.4742376;-0.3750218;90.0;850.0;9.0
90589896;39.4777932;-0.3795778;53.0;900.0;17.0
89723800;39.4567835;-0.3747882;90.0;975.0;11.0
89323720;39.45446;-0.35782;70.0;800.0;11.0
89096373;39.4732465;-0.3904857;78.0;1000.0;13.0
86340490;39.4718795;-0.350152;76.0;850.0;11.0
85319723;39.4733265;-0.3887863;75.0;1000.0;13.0
90905617;39.4456192;-0.3751224;130.0;1190.0;9.0
90888708;39.4741991;-0.3797992;72.0;900.0;13.0
90840116;39.4721405;-0.3836684;77.0;850.0;11.0
91006303;39.4792747;-0.3832006;75.0;890.0;12.0
91003765;39.4726344;-0.382233;150.0;1200.0;8.0
85943640;39.4738213;-0.3821572;85.0;690.0;8.0
88978243;39.4707526;-0.3704155;360.0;4900.0;14.0
90208652;39.463616;-0.3727955;175.0;1200.0;7.0
90177284;39.4669109;-0.3685614;253.0;2200.0;9.0
90103741;39.463454;-0.3823029;118.0;800.0;7.0
30686850;39.4938057;-0.3771099;85.0;650.0;8.0
89898313;39.4677106;-0.3663253;153.0;1600.0;10.0
89935143;39.4695345;-0.3675765;110.0;1550.0;14.0
89438871;39.4695154;-0.3721682;242.0;3500.0;14.0
89027557;39.4624217;-0.3764872;86.0;1400.0;16.0
88059924;39.4693715;-0.3680807;197.0;3000.0;15.0
88737817;39.4726059;-0.377094;125.0;1100.0;9.0
88098047;39.4687106;-0.3662253;161.0;1600.0;10.0
87015132;39.4708647;-0.3703994;330.0;3300.0;10.0
86975897;39.4867489;-0.3620558;115.0;750.0;7.0
90950469;39.4594601;-0.37524;117.0;1000.0;9.0
90909095;39.4770319;-0.3806318;77.0;850.0;11.0
90831793;39.4732655;-0.3236376;130.0;1500.0;12.0
90889899;39.462381;-0.3779006;112.0;1000.0;9.0
90858143;39.4619115;-0.3526844;140.0;1400.0;10.0
90855854;39.4659302;-0.384773;130.0;1000.0;8.0
90840869;39.4679144;-0.3641868;70.0;1400.0;20.0
90818722;39.4769933;-0.3970362;64.0;650.0;10.0
90814528;39.4531965;-0.3617294;99.0;850.0;9.0
35609390;39.4814085;-0.3787837;125.0;750.0;6.0
81679452;39.4637741;-0.3759659;80.0;650.0;8.0
90981781;39.4895431;-0.3759193;168.0;800.0;5.0
90975567;39.4794104;-0.3651839;75.0;650.0;9.0
89413251;39.4733868;-0.3928019;130.0;950.0;7.0
89404988;39.4723124;-0.349951;80.0;700.0;9.0
89202353;39.465952;-0.3561348;60.0;700.0;12.0
91037589;39.4742448;-0.3778906;55.0;1100.0;20.0
91035341;39.4732448;-0.3749906;140.0;1500.0;11.0
91031803;39.4770449;-0.3790214;91.0;1395.0;15.0
91003494;39.450581;-0.359442;68.0;850.0;13.0
90998924;39.4736448;-0.3770906;75.0;1250.0;17.0
90987107;39.4664214;-0.3763941;175.0;1400.0;8.0
90714267;39.4567996;-0.3439261;170.0;1700.0;10.0
90707070;39.4683333;-0.3713701;150.0;2300.0;15.0
90683861;39.4657783;-0.3287548;45.0;730.0;16.0
90641739;39.4594185;-0.3761485;41.0;1050.0;26.0
90628836;39.4705267;-0.3704884;240.0;3000.0;13.0
90627013;39.464689;-0.3716057;179.0;2900.0;16.0
90617447;39.4735839;-0.3810698;79.0;1000.0;13.0
90572142;39.4531712;-0.342418;70.0;750.0;11.0
90143517;39.4708447;-0.3730258;85.0;990.0;12.0
90127935;39.4622126;-0.3758189;97.0;950.0;10.0
90125726;39.471005;-0.378283;135.0;1200.0;9.0
90116856;39.4614769;-0.3564064;215.0;2100.0;10.0
90115753;39.4705246;-0.3704945;114.0;1800.0;16.0
90115530;39.4708793;-0.3761976;88.0;2200.0;25.0
90112809;39.4688401;-0.3672297;190.0;1800.0;9.0
90111844;39.4740514;-0.3709095;258.0;1300.0;5.0
89982261;39.4658106;-0.3676253;160.0;1700.0;11.0
89925820;39.4677572;-0.3800447;151.0;1500.0;10.0
89862812;39.4617527;-0.3509465;122.0;1250.0;10.0
89758203;39.4753572;-0.3803393;40.0;700.0;18.0
89741470;39.468397;-0.3727067;38.0;710.0;19.0
89614577;39.4698965;-0.3711586;187.0;2500.0;13.0
89611511;39.4718862;-0.3724065;86.0;1000.0;12.0
89227066;39.4805721;-0.3837165;60.0;900.0;15.0
89181517;39.463793;-0.331131;70.0;850.0;12.0
88797660;39.4792024;-0.3794881;110.0;1200.0;11.0
86479867;39.4750391;-0.3700896;68.0;950.0;14.0
88466951;39.4693758;-0.3904916;80.0;850.0;11.0
89700086;39.4907842;-0.4008722;110.0;1900.0;17.0
90944167;39.4622904;-0.3820772;96.0;850.0;9.0
90942769;39.462189;-0.3901011;110.0;950.0;9.0
90907253;39.4827018;-0.3753784;77.0;1000.0;13.0
90904503;39.4808193;-0.3573098;112.0;800.0;7.0
90901303;39.4759125;-0.3663702;110.0;1100.0;10.0
90866410;39.4791881;-0.365083;82.0;1100.0;13.0
90865900;39.4840448;-0.3592112;84.0;750.0;9.0
90865231;39.4878314;-0.3575793;50.0;600.0;12.0
90761691;39.4771413;-0.3934812;190.0;1400.0;7.0
90737692;39.490858;-0.4048925;130.0;1100.0;8.0
590916;39.4731426;-0.3806228;105.0;800.0;8.0
91023782;39.4849962;-0.400541;56.0;650.0;12.0
27366147;39.4639329;-0.3682161;105.0;800.0;8.0
91006430;39.4812165;-0.3660033;230.0;1800.0;8.0
91006428;39.4771028;-0.3664108;70.0;850.0;12.0
90966938;39.4773815;-0.358272;109.0;1150.0;11.0
38974408;39.4692704;-0.3713022;54.0;700.0;13.0
87780873;39.4600682;-0.3832846;75.0;650.0;9.0
90738257;39.4686144;-0.3640868;100.0;1400.0;14.0
90642804;39.4540211;-0.3741684;102.0;850.0;8.0
39593792;39.4596224;-0.4115604;85.0;700.0;8.0
85790469;39.4783125;-0.3648702;110.0;1100.0;10.0
90500293;39.4660989;-0.3666362;150.0;1100.0;7.0
86481033;39.4791125;-0.3661702;110.0;1100.0;10.0
90471303;39.4942972;-0.400896;65.0;900.0;14.0
90462600;39.4952972;-0.399596;40.0;725.0;18.0
90414371;39.4919972;-0.399396;135.0;2100.0;16.0
90253277;39.4608482;-0.3488238;77.0;800.0;10.0
90222898;39.4644373;-0.3653679;140.0;1000.0;7.0
90042566;39.470183;-0.3852819;143.0;900.0;6.0
89874885;39.4551835;-0.3774882;95.0;980.0;10.0
89825356;39.4603116;-0.338027;60.0;750.0;13.0
89188110;39.4680254;-0.3777999;220.0;1800.0;8.0
89716632;39.4646208;-0.3728251;85.0;1500.0;18.0
89691076;39.4745594;-0.37491;180.0;2200.0;12.0
89659745;39.4562991;-0.3748538;100.0;975.0;10.0
85293884;39.4621794;-0.3693079;63.0;1000.0;16.0
84036715;39.456684;-0.3416083;114.0;1100.0;10.0
85833558;39.4705572;-0.3790447;130.0;1450.0;11.0
89049912;39.4584575;-0.3487028;167.0;1750.0;10.0
91009093;39.45725;-0.3549074;112.0;950.0;8.0
88764481;39.4704591;-0.3777244;98.0;850.0;9.0
87187341;39.4709996;-0.3747399;48.0;950.0;20.0
88668769;39.4739399;-0.3686215;439.0;5000.0;11.0
90931134;39.4721733;-0.3760595;100.0;1650.0;17.0
31241210;39.4704347;-0.3874827;65.0;675.0;10.0
90687895;39.4607636;-0.3644149;90.0;800.0;9.0
35750536;39.4544213;-0.3539362;157.0;1300.0;8.0
90860543;39.4658925;-0.3718525;127.0;1500.0;12.0
87608806;39.4636648;-0.3770385;125.0;1000.0;8.0
89225175;39.4740943;-0.3275625;45.0;590.0;13.0
89131567;39.4909422;-0.370169;90.0;690.0;8.0
91021267;39.4625524;-0.3885864;50.0;750.0;15.0
91020759;39.4909595;-0.3639427;111.0;900.0;8.0
91013916;39.4987887;-0.3951818;61.0;480.0;8.0
91007500;39.4555237;-0.3735981;154.0;850.0;6.0
91006641;39.4839108;-0.3587546;105.0;900.0;9.0
91003678;39.4730723;-0.3396997;139.0;1000.0;7.0
90989011;39.474535;-0.3290343;104.0;1000.0;10.0
90979074;39.4739844;-0.3722239;83.0;930.0;11.0
89676678;39.4618658;-0.3937435;111.0;700.0;6.0
90979015;39.4621214;-0.3360032;110.0;750.0;7.0
90969556;39.478643;-0.3251585;90.0;850.0;9.0
90969483;39.4769258;-0.3291883;90.0;800.0;9.0
90965894;39.489234;-0.3891701;133.0;900.0;7.0
39286480;39.4690453;-0.3672132;191.0;2500.0;13.0
90687822;39.4783466;-0.3576871;120.0;1000.0;8.0
90660109;39.4751653;-0.3645055;185.0;3000.0;16.0
90651844;39.4743422;-0.3866423;115.0;1000.0;9.0
90618342;39.4641974;-0.3826868;85.0;920.0;11.0
90584156;39.4734387;-0.3803436;110.0;850.0;8.0
90478200;39.4762566;-0.3791441;78.0;1600.0;21.0
90469465;39.4949275;-0.399934;120.0;1200.0;10.0
90372786;39.4628115;-0.3301309;80.0;900.0;11.0
90357884;39.4672021;-0.393254;160.0;1300.0;8.0
